Unnamed: 0,review_id,product_id,reviewer_id,rating,review_text,review_summary,language,price_usd,order_quantity,brand,return_reason,review_clean,sentiment_positive,sentiment_negative,sentiment_compound,review_length,price_bucket_encoded,is_high_value,cat_Clothing & Apparel,cat_Electronics,cat_Home & Kitchen,cat_Skincare & Beauty,return_reason_encoded
277022,en_0099962,product_en_0064616,reviewer_en_0787234,2,Half of the cups arrived broken,Broken,en,96.9,1,Unknown,Defective,half cups arrived broken,0.0,0.25,-0.5,6,2,1,False,False,True,False,1
239947,en_0628318,product_en_0523308,reviewer_en_0876273,1,Unfortunately these arrived with all colored surfaces scratched up. They appear to have already been used or maybe it is damage from the shipping process. Buyer beware on this as they are not returnable. I guess I got what I paid for. :-(,Buyer Beware!,en,149.0,4,Unknown,Defective,unfortunately arrived colored surfaces scratched appear already used maybe damage shipping process buyer beware returnable guess got paid,0.0,0.0,0.0,43,3,1,False,False,False,True,1
273805,en_0791140,product_en_0295772,reviewer_en_0912746,2,"Bought this for dad who is too old to be 'today' savvy.What a disappointment! Opened the package and the CD player did not work. Changed batteries, even battery brand, nope, didn't help. The negative posts I read were all true. I should have listened to others.",Doesn't work!,en,50.95,4,Unknown,Defective,bought dad old today savvywhat disappointment opened package player work changed batteries even battery brand nope didnt help negative posts read true listened others,0.0,0.0,0.0,46,1,0,False,True,False,False,1
273251,en_0136228,product_en_0867570,reviewer_en_0617902,2,As soon as it came out of the packaging the plastic broke in half. Pretty disappointing.,buy something else,en,28.2,4,Unknown,Defective,soon came packaging plastic broke half pretty disappointing,0.0,0.0,0.0,16,1,0,False,False,True,False,1
247473,en_0099035,product_en_0030126,reviewer_en_0606854,2,This is really hard to assemble. The top screen cracked while trying to apply. I would have loved to use it.,I would have loved to use it,en,111.47,4,Unknown,Defective,really hard assemble top screen cracked while trying apply loved use,0.0,0.0,0.0,21,2,1,False,True,False,False,1
201015,en_0426211,product_en_0651360,reviewer_en_0892852,1,Hair lasted one event before it was tangled and matted waste of money for a overpriced synthetic wig that you can only use once,One time use,en,37.69,4,Unknown,Defective,hair lasted one event tangled matted waste money overpriced synthetic wig only use,0.0,0.0769,-0.5,24,1,0,False,False,False,True,1
241785,en_0571739,product_en_0741555,reviewer_en_0084059,2,"Cute,but arived damaged. Amazon won’t do an even exchange cause of the constant price change. Now I have to pay more to reorder.",Arrived damaged,en,92.41,3,Unknown,Defective,cutebut arived damaged amazon wont even exchange cause constant price change pay reorder,0.0,0.0769,-0.5,23,2,1,False,False,True,False,1
246499,en_0770298,product_en_0519728,reviewer_en_0599381,2,one is dead upon arrival,Two Stars,en,52.35,1,Unknown,Defective,one dead upon arrival,0.0,0.0,0.0,5,1,0,False,True,False,False,1
279216,en_0241269,product_en_0727840,reviewer_en_0450347,2,"very pretty case, but very difficult to get off. I broke my screen protector trying to get the case offf.","very pretty case, but very difficult to get off",en,35.39,4,Unknown,Defective,pretty case difficult get broke screen protector trying get case offf,0.0,0.0,0.0,20,1,0,False,True,False,False,1
233637,en_0353314,product_en_0994239,reviewer_en_0994621,1,"Please be aware that you CANNOT RETURN THIS ITEM, even if it arrives defective, missing parts, etc. BUYER BEWARE.",YOU CANNOT RETURN THIS ITEM - BUYER BEWARE!,en,90.68,3,Unknown,Defective,please aware cannot return item even arrives defective missing parts etc buyer beware,0.0,0.1538,-0.6667,19,2,1,False,False,False,True,1
276058,en_0198242,product_en_0157751,reviewer_en_0342403,2,These gloves are warm. They are of decent quality... Thumb part of both gloves have an awkward seam that takes up an extra 1/2 inch of space at the end though. Very irritating and doesn’t look cute.,Ok..,en,13.92,2,Unknown,Defective,gloves warm decent quality thumb part gloves awkward seam takes extra inch space end though irritating doesnt look cute,0.0526,0.0,0.5,37,0,0,True,False,False,False,1
238997,en_0986106,product_en_0359782,reviewer_en_0721049,1,"If I could give this zero stars, I would. They were so easy to apply and appeared to stick well when I applied them. And as soon as the shower water hit them, the decals separated from the tub floor. What a waste.",Do not waste your time or money on these,en,107.38,2,Unknown,Defective,give zero stars easy apply appeared stick well applied soon shower water hit decals separated tub floor waste,0.0,0.0556,-0.5,43,2,1,False,False,True,False,1
265800,en_0842204,product_en_0456027,reviewer_en_0283759,2,Don't buy this case if you want to use a pop socket. Good case (only had it a week) besides that detail.,No go for pop socket users,en,137.14,4,Unknown,Defective,dont buy case want use pop socket good case only week besides detail,0.0769,0.0,0.5,22,3,1,False,True,False,False,1
219715,en_0031721,product_en_0790711,reviewer_en_0603724,1,Could not get it to pair with my Dodge truck. I have both original keys and I followed the instructions exactly. Had to return for refund.,Could not get it to pair with my Dodge truck,en,138.72,1,Unknown,Defective,get pair dodge truck original keys followed instructions exactly return refund,0.0,0.1818,-0.6667,26,3,1,False,True,False,False,1
250866,en_0770042,product_en_0852788,reviewer_en_0901811,2,Leather is super rigid and thin not great quality other dickies belts I have owned were much better feeling,Not great feels plasticky unlike past dickies belts I have owned,en,60.83,4,Unknown,Defective,leather super rigid thin great quality dickies belts owned much better feeling,0.1667,0.0,0.6667,19,1,0,True,False,False,False,1
233882,en_0897596,product_en_0193470,reviewer_en_0582270,1,This item is a complete piece of junk. Arrived broken. Do not buy!!,Waste of $$,en,22.44,2,Unknown,Defective,item complete piece junk arrived broken buy,0.0,0.1429,-0.5,13,0,0,False,False,True,False,1
242877,en_0747453,product_en_0046799,reviewer_en_0583399,2,"The kickstand wouldn't stay down after 2 months. People cannot hear you when you make phone calls. Need to use headphones, speaker mode kind of works.",Kickstand Broke After 2 Months,en,60.0,1,Unknown,Defective,kickstand wouldnt stay months people cannot hear make phone calls use headphones speaker mode kind works,0.0,0.0,0.0,26,1,0,False,True,False,False,1
292780,en_0765086,product_en_0664966,reviewer_en_0329534,3,"I gave it three stars because the cap came broken AND lots of pills are broken in half also. Not sure if this happened at manufacturer ends or in transit but Amazon please improve your packaging when sending glass jar packaged product, which in this case came in just a paper envelope.",Pills came broken...,en,65.98,3,Unknown,Defective,gave three stars because cap came broken lots pills broken half sure happened manufacturer ends transit amazon please improve packaging sending glass jar packaged product case came paper envelope,0.0,0.069,-0.6667,52,1,0,False,False,False,True,1
271504,en_0512875,product_en_0952184,reviewer_en_0105777,2,"I like seeing what I miss at work. But the camera I have has glitches. There are times it shuts down for hours. Plus I can't manage the video unless I convert it on another video player on my phone. No zoom. And the motion sensor sometimes misses some important action. According to remo plus representatives, my unit is defective.",Good idea with defects,en,52.24,4,Unknown,Defective,like seeing miss work camera glitches times shuts hours plus cant manage video unless convert another video player phone zoom motion sensor sometimes misses some important action according remo plus representatives unit defective,0.0,0.0303,-0.5,60,1,0,False,True,False,False,1
255883,en_0569206,product_en_0412587,reviewer_en_0370707,2,"I think this is the first review that I've ever written, but I have to let everyone know that the utensils are very smelly. Like, so smelly that I might not be able to use them. I'm crossing fingers that they'll be better after airing them out for a day.",Very smelly,en,16.68,3,Unknown,Defective,think first review ive ever written let everyone know utensils smelly like smelly able use crossing fingers theyll better airing day,0.0,0.0,0.0,50,0,0,False,False,True,False,1
266652,en_0739208,product_en_0371195,reviewer_en_0287875,2,"We like babyganics diapers and wish we could continue to use them. Their diapers have become increasingly more difficult to find, making amazon pretty much the only place to buy them. With no coupons available they are just too expensive for what you get. Review also reflects extremely poor customer service. I tried to get in touch with someone via multiple avenues and ultimately have never heard back from anyone. We are taking our dollars elsewhere.",Poor customer service,en,63.75,4,Unknown,Defective,like babyganics diapers wish continue use their diapers become increasingly difficult find making amazon pretty much only place buy coupons available expensive get review reflects extremely poor customer service tried get touch someone via multiple avenues ultimately never heard back anyone taking dollars elsewhere,0.0,0.0455,-0.6667,76,1,0,False,False,False,True,1
265091,en_0602441,product_en_0877844,reviewer_en_0436424,2,Fell apart with ease very quickly,Super cute....but not durable,en,62.06,4,Unknown,Defective,fell apart ease quickly,0.0,0.0,0.0,6,1,0,True,False,False,False,1
254270,en_0826741,product_en_0256747,reviewer_en_0242345,2,This worked well for awhile then all of a sudden nothing but static all the time.,Good for a short time,en,80.27,2,Unknown,Defective,worked well awhile sudden nothing static time,0.0,0.0,0.0,16,2,1,False,False,False,True,1
220898,en_0165512,product_en_0416468,reviewer_en_0726908,1,I had high hopes for this but it doesn’t work at all. The scent is barely noticeable and it definitely didn’t keep me from having bo.,Do not recommend,en,116.49,3,Unknown,Defective,high hopes doesnt work scent barely noticeable definitely didnt keep having,0.0,0.0,0.0,26,2,1,False,False,False,True,1
272861,en_0132621,product_en_0317353,reviewer_en_0720253,2,The strap broke as soon as I tried to put it on. Also the sequins are super scratchy. No thanks.,Scratchy and cheap,en,124.0,4,Unknown,Defective,strap broke soon tried put sequins super scratchy thanks,0.0,0.0,0.0,20,3,1,True,False,False,False,1
278950,en_0205332,product_en_0926673,reviewer_en_0808944,2,"The delivery service was very good. As for the effectiveness of the product and its results on me, it did not have any effect on me. The mask was not very adherent on the skin.",The delivery service was very good. As for the effectiveness of the product and ...,en,41.64,4,Unknown,Defective,delivery service good effectiveness product results effect mask adherent skin,0.1,0.0,0.5,35,1,0,False,False,False,True,1
223322,en_0122154,product_en_0648006,reviewer_en_0253506,1,This toaster does not toast at the max setting number!,Failure!,en,81.67,3,Unknown,Defective,toaster toast max setting number,0.0,0.0,0.0,10,2,1,False,False,True,False,1
220176,en_0884421,product_en_0556317,reviewer_en_0173115,1,These things are so cheaply made. A few were broken in the packaging when we opened them and others broke after being lightly handled. Definitely not worth over $1 a piece.,They are cheaply made and break,en,28.43,1,Unknown,Defective,things cheaply made few broken packaging opened others broke lightly handled definitely worth piece,0.0,0.0714,-0.5,31,1,0,False,False,True,False,1
335976,en_0828724,product_en_0714478,reviewer_en_0676534,4,"The volt-meter is handy, but the 2.1amp USB charges phones extremely slowly... I can't fault the product or the seller because it is listed as a 2.1 amp, I just didn't realize HOW slow it would be.","The volt-meter is handy, but the 2. 1amp ...",en,26.04,4,Unknown,Defective,voltmeter handy amp usb charges phones extremely slowly cant fault product seller because listed amp didnt realize slow,0.0,0.0556,-0.5,37,1,0,False,True,False,False,1
255509,en_0311413,product_en_0907060,reviewer_en_0294936,2,"It's very cute. I liked the lace, it just didn't do anything. I didn't feel lifted or synched.",Cute but under performed.,en,95.22,2,Unknown,Defective,cute liked lace didnt anything didnt feel lifted synched,0.0,0.0,0.0,18,2,1,True,False,False,False,1
276382,en_0738756,product_en_0571218,reviewer_en_0387263,2,"Doesn’t include vase. I was expecting vase to be included for these money, not just flowers. Don’t know what do do with them without the vase. Flowers I guess are ok.",Doesn’t include vase,en,129.09,1,Unknown,Defective,doesnt include vase expecting vase included money flowers dont know without vase flowers guess,0.0,0.0,0.0,31,3,1,False,False,True,False,1
266266,en_0008234,product_en_0206190,reviewer_en_0601244,2,I'm not seeing a difference after a couple month use.,Two Stars,en,56.9,4,Unknown,Defective,seeing difference couple month use,0.0,0.0,0.0,10,1,0,False,False,False,True,1
267955,en_0877647,product_en_0370972,reviewer_en_0156656,2,I like the design of it but I gave it a 2 star because if I wanna charge my phone I have to take my phone out of case,I like the design of it but I gave it a ...,en,80.83,3,Unknown,Defective,like design gave star because wanna charge phone take phone case,0.0,0.0,0.0,29,2,1,False,True,False,False,1
261218,en_0603521,product_en_0413940,reviewer_en_0269307,2,I really wanted to like this product. Especially with the price. But my hair does not like it. My hair feels coated in wax. I tried using less and it just is not working for my 3C curls.,Not for my 3C curls.,en,117.96,2,Unknown,Defective,really wanted like product especially price hair like hair feels coated wax tried using less working curls,0.0,0.0,0.0,38,2,1,False,False,False,True,1
245054,en_0282155,product_en_0543177,reviewer_en_0445584,2,One of the bag's zippers has already broken after one use. I am a bit disappointed in the quality of the product.,Quality of product,en,57.46,3,Unknown,Defective,one bags zippers already broken one use bit disappointed quality product,0.0909,0.1818,-0.25,22,1,0,False,False,True,False,1
215322,en_0256507,product_en_0416039,reviewer_en_0494354,1,The ice balls don’t come out perfectly Sphere and not easy to make,Not the best!,en,97.54,4,Unknown,Defective,ice balls dont come perfectly sphere easy make,0.0,0.0,0.0,13,2,1,False,False,True,False,1
250805,en_0495741,product_en_0973757,reviewer_en_0770658,2,"I love the poster ...but the scroll itself was broken in multiple areas, and the clips were missing. I had to put it back together before I ever got to hang it up. Kinda disappointed but I still like the poster",It was broken when I got it,en,48.49,4,Unknown,Defective,love poster scroll itself broken multiple areas clips missing put back together ever got hang kinda disappointed still like poster,0.05,0.1,-0.25,41,1,0,False,False,True,False,1
208985,en_0160229,product_en_0417516,reviewer_en_0995461,1,"really nice fabric, but connection to glasses broke on first use, and then 2x the first day (with spares)","Nice fabric, terrible connection to glasses",en,33.42,1,Unknown,Defective,really nice fabric connection glasses broke first use first day spares,0.0909,0.0,0.5,19,1,0,True,False,False,False,1
259412,en_0225439,product_en_0680114,reviewer_en_0053809,2,"Worked great, but made my ipad air 2 way to bulky. Went with another keyboard case where it is easier to take the ipad out.","Worked great, but made my ipad air 2 way to ...",en,116.77,2,Unknown,Defective,worked great made ipad air way bulky went another keyboard case easier take ipad,0.0714,0.0,0.5,25,2,1,False,True,False,False,1
241209,en_0914074,product_en_0953848,reviewer_en_0827277,2,"Two of the antistatic bags were already opened. We'll find out if there are any issues when I assemble the parts later this week, since the 2 day delivery on my other parts has turned into 4 days or more.",Two of the antistatic bags were already opened. We'll ...,en,105.26,3,Unknown,Defective,two antistatic bags already opened well find issues assemble parts later week since day delivery parts turned days,0.0,0.0,0.0,40,2,1,False,True,False,False,1
219680,en_0224497,product_en_0920118,reviewer_en_0469932,1,They do totally suck only 1 works cant use when taking a call as a seller you should know your selling faulty Merchandice I would totally advise against anyone who thinks that they want to purchase these new most remember you get what you pay for if you don't play a lot you don't get a lot I cant even Find one reason to even keep them other Then to return them back to you the seller,They do totally suck only 1 works cant use when taking a call ...,en,65.68,1,Unknown,Defective,totally suck only works cant use taking call seller know selling faulty merchandice totally advise anyone thinks want purchase new remember get pay dont play lot dont get lot cant even find one reason even keep return back seller,0.0,0.0256,-0.5,77,1,0,False,True,False,False,1
244527,en_0903538,product_en_0356703,reviewer_en_0703792,2,I have sensitive skin and even though it is dermatology approved it broke my head out. So I gave it to my daughter.,I have sensitive skin and even though it is dermatology ...,en,149.03,4,Unknown,Defective,sensitive skin even though dermatology approved broke head gave daughter,0.0,0.0,0.0,23,3,1,False,False,False,True,1
215737,en_0367238,product_en_0730817,reviewer_en_0207791,1,I posted my comments about the purchase and seller never replied. I would not recommend anyone to purchase from this seller. Poor communication.,I would not recommend anyone to purchase from this seller,en,57.58,2,Unknown,Defective,posted comments purchase seller never replied recommend anyone purchase seller poor communication,0.0833,0.1667,-0.25,23,1,0,False,True,False,False,1
259482,en_0976793,product_en_0337763,reviewer_en_0621527,2,I guess it works. It could be better,Ehh,en,18.66,4,Unknown,Defective,guess works better,0.0,0.0,0.0,8,0,0,False,False,False,True,1
218965,en_0618910,product_en_0026857,reviewer_en_0696038,1,Terrible flavor and really hard,Careful for your teeth,en,142.48,2,Unknown,Defective,terrible flavor really hard,0.0,0.25,-0.5,5,3,1,False,False,False,True,1
236423,en_0175738,product_en_0207987,reviewer_en_0846348,1,Very cheaply made and not worth the price I paid. They ripped after less than 2 weeks of wearing.,One Star,en,43.23,4,Unknown,Defective,cheaply made worth price paid ripped less weeks wearing,0.0,0.0,0.0,19,1,0,False,True,False,False,1
243035,en_0175828,product_en_0740677,reviewer_en_0207682,2,Very messy and does not keep skin moisturized. The pump that comes with it also doesn’t work.,Don’t buy it,en,112.37,3,Unknown,Defective,messy keep skin moisturized pump comes doesnt work,0.0,0.0,0.0,17,2,1,False,False,False,True,1
296177,en_0591470,product_en_0575338,reviewer_en_0598841,3,"Item arrive with China post mark - not happy about that, emailed seller due to lenght of time for item to arrive (4 weeks) - I asked seller if item from U.S. - seller would not validate. Item packaging smashed - 2 of the stamps are broken. Buy USA!",Item From China 😔,en,23.64,3,Unknown,Defective,item arrive china post mark happy emailed seller due lenght time item arrive weeks asked seller item seller validate item packaging smashed stamps broken buy usa,0.0385,0.0385,0.0,49,0,0,False,False,True,False,1
264598,en_0634291,product_en_0691711,reviewer_en_0275405,2,My first screen guard got broke on just second day of use.,Durable ???,en,109.72,1,Unknown,Defective,first screen guard got broke second day use,0.0,0.0,0.0,12,2,1,False,True,False,False,1
203272,en_0906852,product_en_0062417,reviewer_en_0825543,1,Order never arrived.,One Star,en,43.63,4,Unknown,Defective,order never arrived,0.0,0.3333,-0.5,3,1,0,False,False,False,True,1
239817,en_0330144,product_en_0171095,reviewer_en_0390437,1,"I had high hopes, but they did not ease my morning, noon, or night sickness in the least. I'm sure it works for some women.",Didn't help,en,144.18,1,Unknown,Defective,high hopes ease morning noon night sickness least sure works some women,0.0,0.0,0.0,25,3,1,False,False,False,True,1
211361,en_0769539,product_en_0060486,reviewer_en_0602901,1,Really low quality. Had a hole in the toe seam after only one wash and one wear. I am really disappointed with this item.,Poor quality! Very thin material!,en,85.63,1,Unknown,Defective,really low quality hole toe seam only one wash one wear really disappointed item,0.0714,0.0714,0.0,24,2,1,True,False,False,False,1
257036,en_0094029,product_en_0910715,reviewer_en_0486168,2,"You get what you pay for here. The material feels cheap and after one wash, they definitely started falling apart. I’m very disappointed.",Too good to be true,en,53.59,4,Unknown,Defective,get pay material feels cheap one wash definitely started falling apart disappointed,0.0,0.0833,-0.5,23,1,0,False,False,True,False,1
241605,en_0269541,product_en_0979510,reviewer_en_0373781,2,"Shirt is fine The product was shipped like it was returned just rolled up in a ball, un buttoned. Very unprofessional for a company. Disappointed",Shipping expectations,en,18.69,2,Unknown,Defective,shirt fine product shipped like returned rolled ball buttoned unprofessional company disappointed,0.0,0.0833,-0.5,25,0,0,True,False,False,False,1
201551,en_0560031,product_en_0843800,reviewer_en_0603166,1,"Will not be buying these again. When I walk in them my heels really hurt. I contacted the seller to return my purchase, hopefully I can get my money back. Would not recommend, save your money for a nicer pair of shoes that are comfortable.",Would not recommend buying,en,147.76,4,Unknown,Defective,buying walk heels really hurt contacted seller return purchase hopefully get money back recommend save money nicer pair shoes comfortable,0.1,0.05,0.25,45,3,1,False,False,True,False,1
209569,en_0493499,product_en_0009931,reviewer_en_0141990,1,I got this to inflate a toddler bed on a camping trip. It never fully inflated the bed. Luckily our friends arrived later with one that actually worked but it was annoying to say the least.,NEVER WORKED ON AN INFLATABLE TODDLER MATTRESS,en,92.24,3,Unknown,Defective,got inflate toddler bed camping trip never fully inflated bed luckily friends arrived later one actually worked annoying say least,0.0,0.05,-0.5,36,2,1,False,False,True,False,1
246421,en_0136741,product_en_0335328,reviewer_en_0801591,2,The radio on A.M. band had very poor or no reception,Poor reception on A.M. band,en,92.28,4,Unknown,Defective,radio band poor reception,0.0,0.25,-0.5,11,2,1,False,True,False,False,1
216826,en_0408456,product_en_0840096,reviewer_en_0918705,1,"Did not receive. Also, did not hear a response when contacting seller.",Did not receive,en,88.75,1,Unknown,Defective,receive hear response contacting seller,0.0,0.0,0.0,12,2,1,False,False,False,True,1
253193,en_0023786,product_en_0874642,reviewer_en_0223641,2,This is a poor quality jacket. I purchased twice and both time the waist drawstring pulled out of the jacket. Don't waste your money. Paid more and bought a Patagonia puffer Jacket. More money - but worth every penny.,BOXY - Non-Athletic Fit - Poor Quality,en,27.87,1,Unknown,Defective,poor quality jacket purchased twice time waist drawstring pulled jacket dont waste money paid bought patagonia puffer jacket money worth every penny,0.0455,0.0909,-0.25,39,1,0,True,False,False,False,1
276323,en_0730811,product_en_0236576,reviewer_en_0978367,2,it smells like burn plastic. I return it as soon as I open it.,Two Stars,en,111.15,1,Unknown,Defective,smells like burn plastic return soon open,0.0,0.1429,-0.5,14,2,1,False,False,False,True,1
271075,en_0783056,product_en_0289648,reviewer_en_0795928,2,"This battery holds a charge a little better than the mostly dead battery it replaced, but it's not even close to a genuine Apple battery. By the way, the seller offers free merch (selfie sticks, etc.) to people who give 5 star reviews, so take them with a grain of salt.",Only somewhat better than a dead battery,en,35.52,3,Unknown,Defective,battery holds charge little better mostly dead battery replaced even close genuine apple battery way seller offers free merch selfie sticks etc people give star reviews take grain salt,0.0,0.0,0.0,51,1,0,False,True,False,False,1
227110,en_0614662,product_en_0070584,reviewer_en_0830132,1,"It is so hard to get out of the holder/cleaning unit, that my handle broke off. I also was never able to get the bottom off to clean it out. There is no way to contact the seller or get warranty information so I am stuck with a defective/broken product that is useless to me.",This product is a clear knock-off...waist of money,en,92.39,4,Unknown,Defective,hard get holdercleaning unit handle broke never able get bottom clean way contact seller get warranty information stuck defectivebroken product useless,0.0,0.0952,-0.6667,55,2,1,False,False,False,True,1
269130,en_0897675,product_en_0811218,reviewer_en_0568557,2,It doe do all the things as stated... although poorly. The red glow does not shine bright and even with a UV light fades ultra fast when a light source is removed.,Only glows for an instant.,en,108.58,3,Unknown,Defective,doe things stated although poorly red glow shine bright even light fades ultra fast light source removed,0.0,0.0,0.0,32,2,1,False,False,True,False,1
205217,en_0814084,product_en_0608490,reviewer_en_0616921,1,"Worked great until it didn't! Can't get it to stay on since yesterday. Charged, boot up, then it just turns off. Trying to get support is crazy making. Don't know what to do with it. If I can't get it fixed and have to get another watch, it will not be this one.","Software great, hardware died.",en,58.1,3,Unknown,Defective,worked great until didnt cant get stay since yesterday charged boot turns trying get support crazy making dont know cant get fixed get another watch one,0.0385,0.0,0.5,53,1,0,False,True,False,False,1
200455,en_0187578,product_en_0326876,reviewer_en_0708249,1,Files corrupted within a day. Seems like I'm not the only one with that issue. Think carefully before you buy!,Unreliable,en,137.6,4,Unknown,Defective,files corrupted within day seems like only one issue think carefully buy,0.0,0.0,0.0,20,3,1,False,True,False,False,1
203644,en_0255938,product_en_0298573,reviewer_en_0219153,1,The e shine gel cracks and peels off like tape.,Horrible top coat!!!,en,77.36,3,Unknown,Defective,shine gel cracks peels like tape,0.0,0.0,0.0,10,2,1,False,False,False,True,1
228082,en_0337633,product_en_0725112,reviewer_en_0799047,1,have been waiting for 20 days without hope to get it,One Star,en,69.55,3,Unknown,Defective,waiting days without hope get,0.0,0.0,0.0,11,1,0,False,False,False,True,1
256781,en_0568385,product_en_0156044,reviewer_en_0362134,2,I could deal with the taste if it would just blend. I wanted to try a new brand but it's not worth it,It's ok,en,18.63,4,Unknown,Defective,deal taste blend wanted try new brand worth,0.0,0.0,0.0,23,0,0,False,False,False,True,1
218775,en_0399081,product_en_0217842,reviewer_en_0214667,1,Neither of the pair worked with my iPhone.,These do not work at all.,en,23.92,3,Unknown,Defective,neither pair worked iphone,0.0,0.0,0.0,8,0,0,False,True,False,False,1
246221,en_0401497,product_en_0254552,reviewer_en_0802108,2,"To me, this smells nothing like lemons. It’s pleasant but I would have liked more of a lemon scent.",Pleasant enough but it does not smell at all lemony to me.,en,11.02,4,Unknown,Defective,smells nothing like lemons pleasant liked lemon scent,0.0,0.0,0.0,19,0,0,False,False,False,True,1
218395,en_0608617,product_en_0741825,reviewer_en_0125414,1,Never received the item,never received the item,en,139.06,2,Unknown,Defective,never received item,0.0,0.3333,-0.5,4,3,1,True,False,False,False,1
216704,en_0659536,product_en_0379162,reviewer_en_0626702,1,The double sided tape does NOT WORK. Just an hour on the wall and it will not stick. Ridiculous.,Not strong enough,en,60.79,4,Unknown,Defective,double sided tape work hour wall stick ridiculous,0.0,0.0,0.0,19,1,0,False,False,True,False,1
257512,en_0769472,product_en_0102079,reviewer_en_0851867,2,"I bought this product when I was 34 weeks pregnant for my heartburn, I don't think this brand is better than another brand which I used to drink. Maybe this one isn't work for me",Not as well as I thought,en,58.4,2,Unknown,Defective,bought product weeks pregnant heartburn dont think brand better another brand used drink maybe one isnt work,0.0,0.0,0.0,35,1,0,False,False,False,True,1
244527,en_0903538,product_en_0356703,reviewer_en_0703792,2,I have sensitive skin and even though it is dermatology approved it broke my head out. So I gave it to my daughter.,I have sensitive skin and even though it is dermatology ...,en,149.03,4,Unknown,Defective,sensitive skin even though dermatology approved broke head gave daughter,0.0,0.0,0.0,23,3,1,False,False,False,True,1
206329,en_0815883,product_en_0860877,reviewer_en_0239192,1,Blurred side edges. Greatly reduced keyboard touch sensitivity for keys around the edges,Blurring and Touch Sensitivity,en,75.58,1,Unknown,Defective,blurred side edges greatly reduced keyboard touch sensitivity keys around edges,0.0,0.0,0.0,13,2,1,False,True,False,False,1
219715,en_0031721,product_en_0790711,reviewer_en_0603724,1,Could not get it to pair with my Dodge truck. I have both original keys and I followed the instructions exactly. Had to return for refund.,Could not get it to pair with my Dodge truck,en,138.72,1,Unknown,Defective,get pair dodge truck original keys followed instructions exactly return refund,0.0,0.1818,-0.6667,26,3,1,False,True,False,False,1
283800,en_0536325,product_en_0179330,reviewer_en_0247616,3,"These smell really good, they are on the smaller side. But the seal is broken so I’m kind of scared to use it.",Why is the seal off?,en,122.7,4,Unknown,Defective,smell really good smaller side seal broken kind scared use,0.1,0.1,0.0,23,3,1,False,False,False,True,1
275351,en_0532535,product_en_0562068,reviewer_en_0326754,2,Slips off belt during normal activity. Will use for another purpose. NOT right for a Gun Belt Pack.,Not satisfactory for a Gun belt pack.,en,116.5,3,Unknown,Defective,slips belt normal activity use another purpose right gun belt pack,0.0,0.0,0.0,18,2,1,True,False,False,False,1
275832,en_0968214,product_en_0945951,reviewer_en_0222534,2,The suction cup will not stay affixed to the wall. We tried it on shiny tile and then on matte finish ad it fell from both shower walls. It was a graduation gift for my grandson and while I wanted to return it because it was rather pricey for $40.00 he has chosen to keep it because of the bue tooth function for music. I'm not real happy about the item and would not recommend it for purchase.,I'm not real happy about the item and would not recommend it for ...,en,140.41,4,Unknown,Defective,suction cup stay affixed wall tried shiny tile matte finish fell shower walls graduation gift grandson while wanted return because rather pricey chosen keep because bue tooth function music real happy item recommend purchase,0.0588,0.0294,0.25,78,3,1,False,True,False,False,1
254085,en_0788843,product_en_0957284,reviewer_en_0962832,2,"This griddle worked great for the first 2 months and then began to burn everything we made; even on the lowest heat setting, it burns the outside of our pancakes while leaving the inside runny. It also recently began shutting off in the middle of cooking. This was a Christmas gift 8 months ago and has been very disappointing overall",Disappointing,en,95.68,1,Unknown,Defective,griddle worked great first months began burn everything made even lowest heat setting burns outside pancakes while leaving inside runny recently began shutting middle cooking christmas gift months ago disappointing overall,0.0323,0.0,0.5,60,2,1,False,False,True,False,1
240900,en_0494114,product_en_0795672,reviewer_en_0100452,2,Monitor didn't work and I had to return it back,Had an issue,en,71.21,2,Unknown,Defective,monitor didnt work return back,0.0,0.2,-0.5,10,1,0,False,True,False,False,1
237050,en_0699262,product_en_0661392,reviewer_en_0388532,1,"these are too tiny with too many details, unfortunately they simply do not work properly",returning,en,130.97,3,Unknown,Defective,tiny many details unfortunately simply work properly,0.0,0.0,0.0,15,3,1,False,False,True,False,1
211714,en_0753502,product_en_0482343,reviewer_en_0680367,1,Very cheap. I've used 2 out of 3 in the package and all of them had bubbles. My phone was very clean. Do not waste your money.,Very cheaply made,en,35.59,3,Unknown,Defective,cheap ive used package bubbles phone clean waste money,0.0,0.1111,-0.5,27,1,0,False,True,False,False,1
270572,en_0121554,product_en_0007047,reviewer_en_0215483,2,This unit would not keep a charge.,Lots of Potential,en,26.66,1,Unknown,Defective,unit keep charge,0.0,0.0,0.0,7,1,0,False,False,False,True,1
214779,en_0740581,product_en_0993396,reviewer_en_0057892,1,"Don't know where to start because..... this waist trainer has left me with scars to my side,basically between my ribs where the grooves of d trainer hugged.i wore it to work for a day... it wasn't too tight... I ordered size medium... n I used the 2nd hooks...ladies make sure u wear u Der garment before putting it on. Honestly that's the only fault I found but that fault only earned d trainer 1 star!",Don't know where to start because.... ...,en,14.63,2,Unknown,Defective,dont know start because waist trainer left scars sidebasically ribs grooves trainer huggedi wore work day wasnt tight ordered size medium used hooksladies make sure wear der garment putting honestly thats only fault found fault only earned trainer star,0.0,0.0769,-0.75,75,0,0,True,False,False,False,1
